,language,sentence_id,n,vertex_id,in_degree,out_degree,degree,is_leaf,descendants,closeness,betweenness,pagerank,harmonic,eigenvector
177445,Portuguese,741,30,18,1,0,1,1,0,0.0603448275862069,0.0,0.02828496808577715,2.592857142857143,0.0
177446,Portuguese,741,30,20,1,1,2,0,1,0.0603448275862069,0.008620689655172414,0.02828496808577715,2.592857142857143,0.0
177447,Portuguese,741,30,9,1,0,1,1,0,0.06130268199233716,0.0,0.041417873792371704,2.7178571428571425,0.0
177448,Portuguese,746,44,18,1,3,4,0,10,0.023255813953488372,0.005537098560354374,0.012581194582685534,1.0,0.0
177449,Portuguese,746,44,16,1,0,1,1,0,0.031007751937984496,0.0,0.01431781513367903,1.5,0.0
177450,Portuguese,746,44,12,0,5,5,0,43,0.0,0.0,0.010753172720868454,0.0,0.0
177451,Portuguese,746,44,7,1,1,2,0,1,0.031007751937984496,0.0011074197120708748,0.01431781513367903,1.5,0.0
177452,Portuguese,746,44,10,1,0,1,1,0,0.03488372093023256,0.0,0.022923172439911075,1.8333333333333333,0.0
177453,Portuguese,746,44,15,1,1,2,0,6,0.031007751937984496,0.006644518272425249,0.01431781513367903,1.5,0.0
177454,Portuguese,746,44,35,1,1,2,0,5,0.03488372093023256,0.00830564784053156,0.022923172439911075,1.8333333333333333,0.0
177455,Portuguese,746,44,2,1,1,2,0,4,0.037209302325581395,0.008859357696566999,0.03023748698823463,2.083333333333333,0.0
177456,Portuguese,746,44,5,1,1,2,0,3,0.03875968992248062,0.00830564784053156,0.03645433630382819,2.283333333333333,0.0
177457,Portuguese,746,44,34,1,1,2,0,2,0.03986710963455149,0.006644518272425249,0.04174023023685942,2.45,0.0
177458,Portuguese,746,44,43,1,1,2,0,1,0.040697674418604654,0.003875968992248062,0.04623731665477599,2.5928571428571425,0.0
177459,Portuguese,746,44,29,1,0,1,1,0,0.04134366925064599,0.0,0.050060075808525506,2.7178571428571425,0.0
177460,Portuguese,746,44,33,1,3,4,0,9,0.023255813953488372,0.0049833887043189366,0.012581194582685534,1.0,0.0
177461,Portuguese,746,44,37,1,0,1,1,0,0.031007751937984496,0.0,0.01431781513367903,1.5,0.0
177462,Portuguese,746,44,36,1,0,1,1,0,0.031007751937984496,0.0,0.01431781513367903,1.5,0.0
177463,Portuguese,746,44,41,1,1,2,0,6,0.031007751937984496,0.006644518272425249,0.01431781513367903,1.5,0.0
177464,Portuguese,746,44,27,1,2,3,0,5,0.03488372093023256,0.00830564784053156,0.022923172439911075,1.8333333333333333,0.0
177465,Portuguese,746,44,42,1,0,1,1,0,0.037209302325581395,0.0,0.020495329854551544,2.083333333333333,0.0
177466,Portuguese,746,44,44,1,1,2,0,3,0.037209302325581395,0.006644518272425249,0.020495329854551544,2.083333333333333,0.0
177467,Portuguese,746,44,32,1,1,2,0,2,0.03875968992248062,0.005537098560354374,0.028173809166891012,2.283333333333333,0.0
177468,Portuguese,746,44,1,1,1,2,0,1,0.03986710963455149,0.0033222591362126247,0.034701300956772464,2.45,0.0
177469,Portuguese,746,44,26,1,0,1,1,0,0.040697674418604654,0.0,0.040251298123580755,2.592857142857143,0.0
177470,Portuguese,746,44,22,1,1,2,0,5,0.023255813953488372,0.002768549280177187,0.012581194582685534,1.0,0.0
177471,Portuguese,746,44,3,1,1,2,0,4,0.031007751937984496,0.004429678848283499,0.021447099959300185,1.5,0.0
177472,Portuguese,746,44,4,1,3,4,0,3,0.03488372093023256,0.0049833887043189366,0.028982953259825524,1.8333333333333333,0.0
177473,Portuguese,746,44,31,1,0,1,1,0,0.037209302325581395,0.0,0.01896468768435659,2.0833333333333335,0.0
177474,Portuguese,746,44,20,1,0,1,1,0,0.037209302325581395,0.0,0.01896468768435659,2.0833333333333335,0.0
177475,Portuguese,746,44,14,1,0,1,1,0,0.037209302325581395,0.0,0.01896468768435659,2.0833333333333335,0.0
177476,Portuguese,746,44,24,1,1,2,0,5,0.023255813953488372,0.002768549280177187,0.012581194582685534,1.0,0.0
177477,Portuguese,746,44,30,1,2,3,0,4,0.031007751937984496,0.004429678848283499,0.021447099959300185,1.5,0.0
177478,Portuguese,746,44,25,1,0,1,1,0,0.03488372093023256,0.0,0.019868062990346987,1.8333333333333333,0.0
177479,Portuguese,746,44,28,1,1,2,0,2,0.03488372093023256,0.0033222591362126247,0.019868062990346987,1.8333333333333333,0.0
177480,Portuguese,746,44,40,1,1,2,0,1,0.037209302325581395,0.0022148394241417496,0.02764049982064335,2.083333333333333,0.0
177481,Portuguese,746,44,9,1,0,1,1,0,0.03875968992248062,0.0,0.03424741070169951,2.283333333333333,0.0
177482,Portuguese,746,44,39,1,2,3,0,9,0.023255813953488372,0.0049833887043189366,0.012581194582685534,1.0,0.0
177483,Portuguese,746,44,17,1,2,3,0,4,0.031007751937984496,0.004429678848283499,0.01610013634008432,1.5,0.0
177484,Portuguese,746,44,21,1,0,1,1,0,0.03488372093023256,0.0,0.01759564518287907,1.8333333333333333,0.0
177485,Portuguese,746,44,19,1,1,2,0,2,0.03488372093023256,0.0033222591362126247,0.01759564518287907,1.8333333333333333,0.0
177486,Portuguese,746,44,23,1,1,2,0,1,0.037209302325581395,0.0022148394241417496,0.025709163336981523,2.0833333333333335,0.0
177487,Portuguese,746,44,8,1,0,1,1,0,0.03875968992248062,0.0,0.032605618168117516,2.283333333333333,0.0
177488,Portuguese,746,44,13,1,1,2,0,3,0.031007751937984496,0.0033222591362126247,0.01610013634008432,1.5,0.0
177489,Portuguese,746,44,38,1,2,3,0,2,0.03488372093023256,0.0033222591362126247,0.024438117644889686,1.8333333333333333,0.0
177490,Portuguese,746,44,11,1,0,1,1,0,0.037209302325581395,0.0,0.021139108682438824,2.0833333333333335,0.0
177491,Portuguese,746,44,6,1,0,1,1,0,0.037209302325581395,0.0,0.021139108682438824,2.0833333333333335,0.0
177492,Portuguese,747,20,12,1,1,2,0,1,0.05263157894736842,0.0029239766081871343,0.030216112077121625,1.0,0.0
177493,Portuguese,747,20,1,1,0,1,1,0,0.07017543859649122,0.0,0.046888425501704634,1.5,0.0
177494,Portuguese,747,20,13,0,2,2,0,19,0.0,0.0,0.021204177552248522,0.0,0.0
177495,Portuguese,747,20,6,1,2,3,0,16,0.05263157894736842,0.04678362573099415,0.030216112077121625,1.0,0.0
177496,Portuguese,747,20,20,1,1,2,0,7,0.07017543859649122,0.04093567251461988,0.034046301526976575,1.5,0.0
177497,Portuguese,747,20,7,1,1,2,0,6,0.07894736842105263,0.05263157894736842,0.050144119625335014,1.8333333333333333,0.0
177498,Portuguese,747,20,9,1,1,2,0,5,0.08421052631578947,0.05847953216374269,0.06382733056788359,2.083333333333333,0.0
177499,Portuguese,747,20,10,1,1,2,0,4,0.08771929824561403,0.05847953216374269,0.07545748931521652,2.283333333333333,0.0
177500,Portuguese,747,20,17,1,2,3,0,3,0.09022556390977443,0.05263157894736842,0.0853418382499677,2.4499999999999997,0.0
177501,Portuguese,747,20,5,1,0,1,1,0,0.09210526315789473,0.0,0.05747305726681092,2.592857142857143,0.0
177502,Portuguese,747,20,11,1,1,2,0,1,0.09210526315789473,0.02046783625730994,0.05747305726681092,2.592857142857143,0.0
177503,Portuguese,747,20,14,1,0,1,1,0,0.0935672514619883,0.0,0.0700553800934889,2.717857142857143,0.0
177504,Portuguese,747,20,2,1,1,2,0,7,0.07017543859649122,0.04093567251461988,0.034046301526976575,1.5,0.0
177505,Portuguese,747,20,15,1,2,3,0,6,0.07894736842105263,0.05263157894736842,0.050144119625335014,1.8333333333333333,0.0
177506,Portuguese,747,20,18,1,0,1,1,0,0.08421052631578947,0.0,0.04251575406006605,2.083333333333333,0.0
177507,Portuguese,747,20,19,1,1,2,0,4,0.08421052631578947,0.04678362573099415,0.04251575406006605,2.083333333333333,0.0
177508,Portuguese,747,20,3,1,2,3,0,3,0.08771929824561403,0.043859649122807015,0.05734276795860561,2.283333333333333,0.0
177509,Portuguese,747,20,4,1,0,1,1,0,0.09022556390977443,0.0,0.04557474943896981,2.45,0.0
177510,Portuguese,747,20,8,1,1,2,0,1,0.09022556390977443,0.017543859649122806,0.04557474943896981,2.45,0.0
177511,Portuguese,747,20,16,1,0,1,1,0,0.09210526315789473,0.0,0.05994240277032469,2.592857142857143,0.0
177512,Portuguese,748,14,1,0,3,3,0,13,0.0,0.0,0.04063827885306758,0.0,0.0
177513,Portuguese,748,14,10,1,1,2,0,1,0.07692307692307693,0.00641025641025641,0.052152536581933,1.0,0.0
177514,Portuguese,748,14,3,1,0,1,1,0,0.10256410256410256,0.0,0.08496811123604942,1.5,0.0
177515,Portuguese,748,14,13,1,2,3,0,2,0.07692307692307693,0.01282051282051282,0.052152536581933,1.0,0.0
177516,Portuguese,748,14,11,1,0,1,1,0,0.10256410256410256,0.0,0.0628031950445585,1.5,0.0
177517,Portuguese,748,14,9,1,0,1,1,0,0.10256410256410256,0.0,0.0628031950445585,1.5,0.0
177518,Portuguese,748,14,4,1,1,2,0,7,0.07692307692307693,0.04487179487179487,0.052152536581933,1.0,0.0
177519,Portuguese,748,14,6,1,3,4,0,6,0.10256410256410256,0.07692307692307693,0.08496811123604942,1.5,0.0
177520,Portuguese,748,14,5,1,0,1,1,0,0.11538461538461539,0.0,0.0647125538189165,1.8333333333333333,0.0
177521,Portuguese,748,14,12,1,1,2,0,2,0.11538461538461539,0.038461538461538464,0.0647125538189165,1.8333333333333333,0.0
177522,Portuguese,748,14,8,1,1,2,0,1,0.12307692307692308,0.02564102564102564,0.09564416827299053,2.083333333333333,0.0
177523,Portuguese,748,14,14,1,0,1,1,0,0.1282051282051282,0.0,0.12193550083718685,2.283333333333333,0.0
177524,Portuguese,748,14,7,1,1,2,0,1,0.11538461538461539,0.019230769230769232,0.0647125538189165,1.8333333333333333,0.0
177525,Portuguese,748,14,2,1,0,1,1,0,0.12307692307692308,0.0,0.09564416827299053,2.083333333333333,0.0
177526,Portuguese,751,31,18,0,3,3,0,30,0.0,0.0,0.01530796144728436,0.0,0.0
177527,Portuguese,751,31,30,1,1,2,0,9,0.03333333333333333,0.010344827586206896,0.019645114790296864,1.0,0.0
177528,Portuguese,751,31,12,1,2,3,0,8,0.04444444444444444,0.01839080459770115,0.03200592741056251,1.5,0.0
177529,Portuguese,751,31,14,1,0,1,1,0,0.05,0.0,0.028910203279947803,1.8333333333333333,0.0
177530,Portuguese,751,31,13,1,1,2,0,6,0.05,0.020689655172413793,0.028910203279947803,1.8333333333333333,0.0
177531,Portuguese,751,31,21,1,1,2,0,5,0.05333333333333334,0.022988505747126436,0.03988176561665823,2.0833333333333335,0.0
177532,Portuguese,751,31,6,1,1,2,0,4,0.05555555555555555,0.022988505747126436,0.049209456914578335,2.283333333333333,0.0
177533,Portuguese,751,31,28,1,2,3,0,3,0.05714285714285714,0.020689655172413793,0.05713780170197455,2.45,0.0
177534,Portuguese,751,31,1,1,0,1,1,0,0.058333333333333334,0.0,0.03959147537689712,2.5928571428571425,0.0
177535,Portuguese,751,31,16,1,1,2,0,1,0.058333333333333334,0.008045977011494253,0.03959147537689712,2.5928571428571425,0.0
177536,Portuguese,751,31,9,1,0,1,1,0,0.059259259259259255,0.0,0.048961373266797885,2.717857142857143,0.0
177537,Portuguese,751,31,5,1,2,3,0,3,0.03333333333333333,0.0034482758620689655,0.019645114790296864,1.0,0.0
177538,Portuguese,751,31,27,1,0,1,1,0,0.04444444444444444,0.0,0.02365694442892343,1.5,0.0
177539,Portuguese,751,31,15,1,1,2,0,1,0.04444444444444444,0.0022988505747126436,0.02365694442892343,1.5,0.0
177540,Portuguese,751,31,20,1,0,1,1,0,0.05,0.0,0.035415933294466566,1.8333333333333333,0.0
177541,Portuguese,751,31,17,1,1,2,0,15,0.03333333333333333,0.017241379310344827,0.019645114790296864,1.0,0.0
177542,Portuguese,751,31,22,1,2,3,0,14,0.04444444444444444,0.03218390804597701,0.03200592741056251,1.5,0.0
177543,Portuguese,751,31,2,1,0,1,1,0,0.05,0.0,0.028910203279947803,1.8333333333333333,0.0
177544,Portuguese,751,31,11,1,3,4,0,12,0.05,0.041379310344827586,0.028910203279947803,1.8333333333333333,0.0
177545,Portuguese,751,31,23,1,0,1,1,0,0.05333333333333334,0.0,0.023499229503742322,2.083333333333333,0.0
177546,Portuguese,751,31,3,1,1,2,0,1,0.05333333333333334,0.004597701149425287,0.023499229503742322,2.083333333333333,0.0
177547,Portuguese,751,31,4,1,0,1,1,0,0.05555555555555555,0.0,0.035282766622407355,2.283333333333333,0.0
177548,Portuguese,751,31,24,1,2,3,0,8,0.05333333333333334,0.0367816091954023,0.023499229503742322,2.083333333333333,0.0
177549,Portuguese,751,31,8,1,0,1,1,0,0.05555555555555555,0.0,0.025295364034845856,2.283333333333333,0.0
177550,Portuguese,751,31,10,1,1,2,0,6,0.05555555555555555,0.034482758620689655,0.025295364034845856,2.283333333333333,0.0
177551,Portuguese,751,31,31,1,1,2,0,1,0.058333333333333334,0.008045977011494253,0.030951540782236643,2.5928571428571425,0.0
177552,Portuguese,751,31,7,1,0,1,1,0,0.059259259259259255,0.0,0.041617087973118874,2.717857142857143,0.0
177553,Portuguese,751,31,25,1,2,3,0,5,0.05714285714285714,0.034482758620689655,0.03680899078150462,2.45,0.0
177554,Portuguese,751,31,19,1,1,2,0,2,0.058333333333333334,0.016091954022988506,0.030951540782236643,2.5928571428571425,0.0
177555,Portuguese,751,31,29,1,1,2,0,1,0.059259259259259255,0.009195402298850575,0.041617087973118874,2.717857142857143,0.0
177556,Portuguese,751,31,26,1,0,1,1,0,0.06,0.0,0.05068342433925011,2.8289682539682537,0.0
177557,Portuguese,752,12,9,1,1,2,0,1,0.09090909090909091,0.00909090909090909,0.06160007716999025,1.0,0.0
177558,Portuguese,752,12,1,1,0,1,1,0,0.12121212121212122,0.0,0.10036064376043226,1.5,0.0
177559,Portuguese,752,12,5,0,3,3,0,11,0.0,0.0,0.047999898856413994,0.0,0.0
177560,Portuguese,752,12,7,1,0,1,1,0,0.09090909090909091,0.0,0.06160007716999025,1.0,0.0
177561,Portuguese,752,12,2,1,2,3,0,7,0.09090909090909091,0.06363636363636363,0.06160007716999025,1.0,0.0
177562,Portuguese,752,12,4,1,0,1,1,0,0.12121212121212122,0.0,0.07418027130842314,1.5,0.0
177563,Portuguese,752,12,10,1,1,2,0,5,0.12121212121212122,0.09090909090909091,0.07418027130842314,1.5,0.0
177564,Portuguese,752,12,8,1,1,2,0,4,0.13636363636363635,0.10909090909090909,0.11105343637905563,1.8333333333333333,0.0
177565,Portuguese,752,12,3,1,3,4,0,3,0.14545454545454548,0.10909090909090909,0.1423942417693144,2.083333333333333,0.0
177566,Portuguese,752,12,12,1,0,1,1,0,0.1515151515151515,0.0,0.08834366836932209,2.283333333333333,0.0
177567,Portuguese,752,12,11,1,0,1,1,0,0.1515151515151515,0.0,0.08834366836932209,2.283333333333333,0.0
177568,Portuguese,752,12,6,1,0,1,1,0,0.1515151515151515,0.0,0.08834366836932209,2.283333333333333,0.0
177569,Portuguese,753,15,10,0,3,3,0,14,0.0,0.0,0.03939485972525379,0.0,0.0
177570,Portuguese,753,15,14,1,1,2,0,8,0.07142857142857142,0.04395604395604396,0.05055664675527734,1.0,0.0
177571,Portuguese,753,15,7,1,2,3,0,2,0.10714285714285714,0.03296703296703297,0.0627326584084518,1.8333333333333333,0.0
177572,Portuguese,753,15,13,1,0,1,1,0,0.11428571428571428,0.0,0.06605631904752571,2.0833333333333335,0.0
177573,Portuguese,753,15,5,1,3,4,0,7,0.09523809523809523,0.07692307692307693,0.0823678976062027,1.5,0.0
177574,Portuguese,753,15,15,1,0,1,1,0,0.11428571428571428,0.0,0.06605631904752571,2.0833333333333335,0.0
177575,Portuguese,753,15,8,1,0,1,1,0,0.10714285714285714,0.0,0.0627326584084518,1.8333333333333333,0.0
177576,Portuguese,753,15,3,1,2,3,0,2,0.10714285714285714,0.03296703296703297,0.0627326584084518,1.8333333333333333,0.0
177577,Portuguese,753,15,4,1,0,1,1,0,0.11428571428571428,0.0,0.06605631904752571,2.0833333333333335,0.0
177578,Portuguese,753,15,12,1,0,1,1,0,0.11428571428571428,0.0,0.06605631904752571,2.0833333333333335,0.0
177579,Portuguese,753,15,9,1,1,2,0,1,0.07142857142857142,0.005494505494505495,0.05055664675527734,1.0,0.0
177580,Portuguese,753,15,11,1,0,1,1,0,0.09523809523809523,0.0,0.0823678976062027,1.5,0.0
177581,Portuguese,753,15,2,1,1,2,0,2,0.07142857142857142,0.01098901098901099,0.05055664675527734,1.0,0.0
177582,Portuguese,753,15,1,1,1,2,0,1,0.09523809523809523,0.01098901098901099,0.0823678976062027,1.5,0.0
177583,Portuguese,753,15,6,1,0,1,1,0,0.10714285714285714,0.0,0.10940825577484778,1.8333333333333333,0.0
177584,Portuguese,754,21,14,1,1,2,0,1,0.05,0.002631578947368421,0.030936495286574064,1.0,0.0
177585,Portuguese,754,21,7,1,0,1,1,0,0.06666666666666667,0.0,0.05040245478148018,1.5,0.0
177586,Portuguese,754,21,10,0,3,3,0,20,0.0,0.0,0.024106339269846164,0.0,0.0
177587,Portuguese,754,21,4,1,0,1,1,0,0.05,0.0,0.030936495286574064,1.0,0.0
177588,Portuguese,754,21,19,1,5,6,0,16,0.05,0.042105263157894736,0.030936495286574064,1.0,0.0
177589,Portuguese,754,21,6,1,0,1,1,0,0.06666666666666667,0.0,0.029365562372172964,1.5,0.0
177590,Portuguese,754,21,8,1,0,1,1,0,0.06666666666666667,0.0,0.029365562372172964,1.5,0.0
177591,Portuguese,754,21,15,1,1,2,0,4,0.06666666666666667,0.021052631578947368,0.029365562372172964,1.5,0.0
177592,Portuguese,754,21,17,1,1,2,0,3,0.075,0.02368421052631579,0.0490672919561966,1.8333333333333333,0.0
177593,Portuguese,754,21,2,1,1,2,0,2,0.08000000000000002,0.021052631578947368,0.06581390942606571,2.0833333333333335,0.0
177594,Portuguese,754,21,20,1,1,2,0,1,0.08333333333333333,0.013157894736842105,0.08004957109459424,2.283333333333333,0.0
177595,Portuguese,754,21,18,1,0,1,1,0,0.0857142857142857,0.0,0.09214745888231685,2.45,0.0
177596,Portuguese,754,21,3,1,1,2,0,2,0.06666666666666667,0.010526315789473684,0.029365562372172964,1.5,0.0
177597,Portuguese,754,21,5,1,1,2,0,1,0.075,0.007894736842105263,0.0490672919561966,1.8333333333333333,0.0
177598,Portuguese,754,21,9,1,0,1,1,0,0.08000000000000002,0.0,0.06581390942606571,2.0833333333333335,0.0
177599,Portuguese,754,21,11,1,2,3,0,5,0.06666666666666667,0.02631578947368421,0.029365562372172964,1.5,0.0
177600,Portuguese,754,21,21,1,0,1,1,0,0.075,0.0,0.03658681561302138,1.8333333333333333,0.0
177601,Portuguese,754,21,16,1,1,2,0,3,0.075,0.02368421052631579,0.03658681561302138,1.8333333333333333,0.0
177602,Portuguese,754,21,13,1,1,2,0,2,0.08000000000000002,0.021052631578947368,0.0552053583730478,2.0833333333333335,0.0
177603,Portuguese,754,21,1,1,1,2,0,1,0.08333333333333333,0.013157894736842105,0.07103166039948752,2.283333333333333,0.0
177604,Portuguese,754,21,12,1,0,1,1,0,0.0857142857142857,0.0,0.08448382548807289,2.45,0.0
177605,Portuguese,755,10,2,0,2,2,0,9,0.0,0.0,0.057126446507774264,0.0,0.0
177606,Portuguese,755,10,8,1,0,1,1,0,0.1111111111111111,0.0,0.08140511354395075,1.0,0.0
177607,Portuguese,755,10,4,1,3,4,0,7,0.1111111111111111,0.09722222222222221,0.08140511354395075,1.0,0.0
177608,Portuguese,755,10,10,1,1,2,0,2,0.14814814814814814,0.05555555555555555,0.08019123042300091,1.5,0.0
177609,Portuguese,755,10,9,1,1,2,0,1,0.16666666666666666,0.041666666666666664,0.12528897806959804,1.8333333333333333,0.0
177610,Portuguese,755,10,5,1,0,1,1,0,0.17777777777777778,0.0,0.1636227009265276,2.083333333333333,0.0
177611,Portuguese,755,10,3,1,1,2,0,1,0.14814814814814814,0.027777777777777776,0.08019123042300091,1.5,0.0
177612,Portuguese,755,10,7,1,0,1,1,0,0.16666666666666666,0.0,0.12528897806959804,1.8333333333333333,0.0
177613,Portuguese,755,10,1,1,1,2,0,1,0.14814814814814814,0.027777777777777776,0.08019123042300091,1.5,0.0
177614,Portuguese,755,10,6,1,0,1,1,0,0.16666666666666666,0.0,0.12528897806959804,1.8333333333333333,0.0
177615,Portuguese,756,20,10,1,2,3,0,2,0.05263157894736842,0.005847953216374269,0.03482100743282742,1.0,0.0
177616,Portuguese,756,20,14,1,0,1,1,0,0.07017543859649122,0.0,0.039234701962733966,1.5,0.0
177617,Portuguese,756,20,20,0,2,2,0,19,0.0,0.0,0.024435822898842885,0.0,0.0
177618,Portuguese,756,20,8,1,0,1,1,0,0.07017543859649122,0.0,0.039234701962733966,1.5,0.0
177619,Portuguese,756,20,13,1,1,2,0,15,0.05263157894736842,0.043859649122807015,0.03482100743282742,1.0,0.0
177620,Portuguese,756,20,6,1,3,4,0,14,0.07017543859649122,0.08187134502923976,0.05403358102662505,1.5,0.0
177621,Portuguese,756,20,12,1,0,1,1,0,0.07894736842105263,0.0,0.039745683958585465,1.8333333333333333,0.0
177622,Portuguese,756,20,19,1,0,1,1,0,0.07894736842105263,0.0,0.039745683958585465,1.8333333333333333,0.0
177623,Portuguese,756,20,4,1,1,2,0,11,0.07894736842105263,0.09649122807017543,0.039745683958585465,1.8333333333333333,0.0
177624,Portuguese,756,20,18,1,2,3,0,10,0.08421052631578947,0.11695906432748537,0.058220522136704894,2.083333333333333,0.0
177625,Portuguese,756,20,9,1,0,1,1,0,0.08771929824561403,0.0,0.04917986193530471,2.283333333333333,0.0
177626,Portuguese,756,20,1,1,1,2,0,8,0.08771929824561403,0.11695906432748537,0.04917986193530471,2.283333333333333,0.0
177627,Portuguese,756,20,7,1,1,2,0,7,0.09022556390977443,0.12280701754385964,0.06623946865522848,2.4499999999999997,0.0
177628,Portuguese,756,20,15,1,3,4,0,6,0.09210526315789473,0.12280701754385964,0.08073947262223263,2.592857142857143,0.0
177629,Portuguese,756,20,2,1,0,1,1,0,0.0935672514619883,0.0,0.04731207278423253,2.7178571428571425,0.0
177630,Portuguese,756,20,11,1,1,2,0,2,0.0935672514619883,0.04678362573099415,0.04731207278423253,2.7178571428571425,0.0
177631,Portuguese,756,20,5,1,1,2,0,1,0.09473684210526316,0.02631578947368421,0.06465055364238731,2.828968253968254,0.0
177632,Portuguese,756,20,3,1,0,1,1,0,0.09569377990430622,0.0,0.07938561248540545,2.928968253968254,0.0
177633,Portuguese,756,20,17,1,1,2,0,1,0.0935672514619883,0.023391812865497075,0.04731207278423253,2.7178571428571425,0.0
177634,Portuguese,756,20,16,1,0,1,1,0,0.09473684210526316,0.0,0.06465055364238731,2.828968253968254,0.0
177635,Portuguese,757,19,11,0,3,3,0,18,0.0,0.0,0.028462500520391655,0.0,0.0
177636,Portuguese,757,19,7,1,2,3,0,3,0.05555555555555555,0.00980392156862745,0.036526564023291345,1.0,0.0
177637,Portuguese,757,19,18,1,1,2,0,1,0.07407407407407407,0.006535947712418301,0.04398572784014959,1.5,0.0
177638,Portuguese,757,19,17,1,0,1,1,0,0.08333333333333333,0.0,0.06584971048607402,1.8333333333333333,0.0
177639,Portuguese,757,19,13,1,0,1,1,0,0.07407407407407407,0.0,0.04398572784014959,1.5,0.0
177640,Portuguese,757,19,6,1,1,2,0,5,0.05555555555555555,0.016339869281045753,0.036526564023291345,1.0,0.0
177641,Portuguese,757,19,12,1,1,2,0,4,0.07407407407407407,0.026143790849673203,0.05950895515990752,1.5,0.0
177642,Portuguese,757,19,8,1,3,4,0,3,0.08333333333333333,0.029411764705882353,0.07904472994305729,1.8333333333333333,0.0
177643,Portuguese,757,19,16,1,0,1,1,0,0.08888888888888889,0.0,0.05085951609779987,2.083333333333333,0.0
177644,Portuguese,757,19,2,1,0,1,1,0,0.08888888888888889,0.0,0.05085951609779987,2.083333333333333,0.0
177645,Portuguese,757,19,14,1,0,1,1,0,0.08888888888888889,0.0,0.05085951609779987,2.083333333333333,0.0
177646,Portuguese,757,19,10,1,2,3,0,7,0.05555555555555555,0.022875816993464054,0.036526564023291345,1.0,0.0
177647,Portuguese,757,19,4,1,1,2,0,2,0.07407407407407407,0.013071895424836602,0.04398572784014959,1.5,0.0
177648,Portuguese,757,19,5,1,1,2,0,1,0.08333333333333333,0.00980392156862745,0.06584971048607402,1.8333333333333333,0.0
177649,Portuguese,757,19,3,1,0,1,1,0,0.08888888888888889,0.0,0.0844355153370787,2.083333333333333,0.0
177650,Portuguese,757,19,15,1,1,2,0,3,0.07407407407407407,0.0196078431372549,0.04398572784014959,1.5,0.0
177651,Portuguese,757,19,9,1,2,3,0,2,0.08333333333333333,0.0196078431372549,0.06584971048607402,1.8333333333333333,0.0
177652,Portuguese,757,19,19,1,0,1,1,0,0.08888888888888889,0.0,0.05644900792873517,2.083333333333333,0.0
177653,Portuguese,757,19,1,1,0,1,1,0,0.08888888888888889,0.0,0.05644900792873517,2.083333333333333,0.0
177654,Portuguese,758,13,7,1,1,2,0,1,0.08333333333333333,0.007575757575757576,0.05395522734421397,1.0,0.0
177655,Portuguese,758,13,4,1,0,1,1,0,0.1111111111111111,0.0,0.08790471164707886,1.5,0.0
177656,Portuguese,758,13,5,0,3,3,0,12,0.0,0.0,0.04204308360971995,0.0,0.0
177657,Portuguese,758,13,11,1,2,3,0,4,0.08333333333333333,0.030303030303030304,0.05395522734421397,1.0,0.0
177658,Portuguese,758,13,13,1,0,1,1,0,0.1111111111111111,0.0,0.0649738976283994,1.5,0.0
177659,Portuguese,758,13,6,1,1,2,0,2,0.1111111111111111,0.030303030303030304,0.0649738976283994,1.5,0.0
177660,Portuguese,758,13,2,1,1,2,0,1,0.125,0.022727272727272728,0.09727061230966812,1.8333333333333333,0.0
177661,Portuguese,758,13,3,1,0,1,1,0,0.13333333333333333,0.0,0.12472320266598735,2.0833333333333335,0.0
177662,Portuguese,758,13,10,1,1,2,0,4,0.08333333333333333,0.030303030303030304,0.05395522734421397,1.0,0.0
177663,Portuguese,758,13,12,1,2,3,0,3,0.1111111111111111,0.045454545454545456,0.08790471164707886,1.5,0.0
177664,Portuguese,758,13,9,1,0,1,1,0,0.125,0.0,0.07940239670792709,1.8333333333333333,0.0
177665,Portuguese,758,13,1,1,1,2,0,1,0.125,0.022727272727272728,0.07940239670792709,1.8333333333333333,0.0
177666,Portuguese,758,13,8,1,0,1,1,0,0.13333333333333333,0.0,0.10953540741517208,2.083333333333333,0.0
177667,Portuguese,761,13,1,0,3,3,0,12,0.0,0.0,0.044063901986857834,0.0,0.0
177668,Portuguese,761,13,9,1,1,2,0,5,0.08333333333333333,0.03787878787878788,0.05654852462685271,1.0,0.0
177669,Portuguese,761,13,7,1,2,3,0,2,0.125,0.045454545454545456,0.08321903214078198,1.8333333333333333,0.0
177670,Portuguese,761,13,13,1,0,1,1,0,0.13333333333333333,0.0,0.0794323439653331,2.0833333333333335,0.0
177671,Portuguese,761,13,4,1,2,3,0,4,0.1111111111111111,0.06060606060606061,0.09212964935690775,1.5,0.0
177672,Portuguese,761,13,3,1,0,1,1,0,0.13333333333333333,0.0,0.0794323439653331,2.0833333333333335,0.0
177673,Portuguese,761,13,6,1,0,1,1,0,0.125,0.0,0.08321903214078198,1.8333333333333333,0.0
177674,Portuguese,761,13,10,1,0,1,1,0,0.08333333333333333,0.0,0.05654852462685271,1.0,0.0
177675,Portuguese,761,13,5,1,2,3,0,4,0.08333333333333333,0.030303030303030304,0.05654852462685271,1.0,0.0
177676,Portuguese,761,13,2,1,0,1,1,0,0.1111111111111111,0.0,0.0680967756718828,1.5,0.0
177677,Portuguese,761,13,8,1,1,2,0,2,0.1111111111111111,0.030303030303030304,0.0680967756718828,1.5,0.0
